,ID,usertoken,prolificID,gender,age,race,education,variables,timerVal,prior_belief,prior_uncertainty_L,prior_uncertainty_R,data_rho,data_CI_L,data_CI_R,post1_belief,post1_uncertainty_L,post1_uncertainty_R,post2_belief,post2_uncertainty_L,post2_uncertainty_R,retro_prior,retro_post1,retro_post2,likert,survey
53,62f68ca2fc70763173e8240d,T8oN7ZK5,5eced9328405902eef967571,male,35,white,highschool,"['Avg. hours on social media', 'Depression severity']",5,0.7633022228743742,0.5513844245402313,0.9752200212085173,-0.0470135636623314,-0.2968019448877307,0.198209039134795,0.65800631217653,0.4886654635878737,0.8273471607651863,0.7712190859469741,0.6318370128615634,0.9106011590323846,I feel a lot of social media can lead to depression. There have been studies on this.,I still feel the same way so I didn't change it much.,I still feel social media usage can lead to depression.,cant_say,Good study.
54,62f68db2fc70763173e82509,P1YawhF7,5f8b3c348183d30f91832a2b,female,22,hispanic,highschool,"['Years of education', 'Income']",5,0.5099975634988647,0.1662924163279322,0.853702710669797,-0.5328713331684608,-0.7017803697940075,-0.325024543916575,-0.6115964993398268,-0.8618044883317426,-0.3613885103479108,-0.7016233103861649,-0.9421558172001998,-0.4610908035721301,Because a better education means a better job,Because the supporting data said the opposite(but it looks like I saw wrong?),"There was no reason to change it, I didn't get any new info.",cant_say,There's nothing else
55,62f68db2fc70763173e82509,P1YawhF7,5f8b3c348183d30f91832a2b,female,22,hispanic,highschool,"['Immigrant population', 'Crime rate']",5,0.224359889942969,-0.0990002721576587,0.5477200520435968,-0.6735205547444157,-0.7920736332158282,-0.5081329602065534,-0.8504613768495339,-1.0,-0.6060867130443679,-0.641184192251492,-0.9530905953992286,-0.3292777891037555,"because everybody moves for a better life, but jobs may be hard to get so there can be crime theft",Because supporting data said otherwise,I preferred to keep it unchanged because there was no reason to change it,cant_say,There's nothing else
56,62f68db2fc70763173e82509,P1YawhF7,5f8b3c348183d30f91832a2b,female,22,hispanic,highschool,"['Avg. hours on social media', 'Depression severity']",5,0.7741097022451173,0.4846508905530684,1.0,0.0645294398799152,-0.1962277136808446,0.3169151019686784,0.2068608586308173,-0.0861773083883848,0.4998990256500197,0.2411913379204682,-0.1058782342885483,0.5882609101294844,"Because if they spend a lot of time on social media, then they don't have much going on with their lives.",It seemed be less correlation.,No reason to change it ,cant_say,There's nothing else
57,62f68ed0fc70763173e8261d,JY2591IM,5b2870cf7f78160001465bf9,female,26,white,undergrad,"['Avg. hours on social media', 'Depression severity']",5,0.43796232539939,0.1109169547560167,0.765007696042763,-0.5632191464730957,-0.7113242441736121,-0.386182896233473,0.2883572531859959,0.0909256419507233,0.4857888644212684,0.2108275402335446,-0.1598107529543928,0.5814658334214817,"Social media platforms can be somewhat inflammatory environments, overexposing you to arguments, bad news, and the unobtainable lifestyles of the rich and famous, just for starters. ","I did not feel like there were enough data points in the scatterplot to reverse my views on this subject, but it did make me reconsider the strength of my stance.","While I was playing Tetris, I had more time to mull over why some heavy users of social media might have less severe depression. For example, maybe they are very happy and social people who primarily use social media to keep up with their friends and members of their community. However, this did not reverse my stance, just made me less sure about it. ",cant_say,"Unless I am just very confused, I still think that the scatterplot I was shown relating countries' immigration and crime rates was one that showed a strong, positive correlation, not a negative one."
58,62f68ed0fc70763173e8261d,JY2591IM,5b2870cf7f78160001465bf9,female,26,white,undergrad,"['Immigrant population', 'Crime rate']",5,-0.171420745524101,-0.4738319169850677,0.1309904259368659,0.6010311076816736,0.4227088958945685,0.7369777583515034,0.1672467158737216,-0.1108015057191103,0.4452949374665533,0.0967391683216731,-0.1458892823221615,0.3393676189655079,"I felt like immigrants are mostly hardworking and ambitious people who want to better their lives by moving to countries with better qualities of life. I did not feel like immigrants contributed substantially to crime, and in fact their presence may be an indicator that the country has a pretty low crime rate.","Sorry, but I think I saw a scatterplot showing a positive relationship between immigrant population and crime rate? Maybe I am just confused, but I don't think so. 

Anyway, I figured that a plot containing data from approximately one to two dozen countries was probably enough evidence that my belief was wrong, and I updated my belief to reflect that. I was still not entirely sure about it, however.","I felt approximately the same about the topic, having considered that many immigrants are not necessarily moving to low-crime developed countries, just fleeing their home environment.",cant_say,"Unless I am just very confused, I still think that the scatterplot I was shown relating countries' immigration and crime rates was one that showed a strong, positive correlation, not a negative one."
59,62f68ed0fc70763173e8261d,JY2591IM,5b2870cf7f78160001465bf9,female,26,white,undergrad,"['Years of education', 'Income']",5,0.4011677395846846,0.2616828199000669,0.540652659269302,-0.5818356976807395,-0.7497423826873395,-0.3560239299504911,0.3593755940693037,0.1539488333578758,0.5648023547807317,0.4546402712255712,0.2414852479943117,0.6677952944568313,"While I felt that having more education would probably give you diminishing returns on income after a certain point, I thought that being more educated was still fairly strongly associated with a higher income. ",This scatterplot didn't really make sense to me in the context of my personal experiences. I feel it is unlikely that the strongly negative relationship shown in the scatterplot is true for the general population. Therefore my views were basically unchanged. ,My views on the subject were basically the same after playing the Tetris game.,liekly,"Unless I am just very confused, I still think that the scatterplot I was shown relating countries' immigration and crime rates was one that showed a strong, positive correlation, not a negative one."
60,62f68f13fc70763173e8264f,TkNsPpge,5e0ff44218e8696f9f198d4a,female,56,white,undergrad,"['Immigrant population', 'Crime rate']",5,0.0057385573937571,-0.1071324049269586,0.1186095197144727,-0.5914273966214829,-0.7424672611043661,-0.4022157573897343,-0.3901789653012461,-0.6000335945020354,-0.1803243361004565,-0.2718851204724009,-0.4356231414529121,-0.1081470994918896,I believe there is no relationship between immigrant population and crime. ,It appears there's actually a negative relationship between immigrants and crime. I changed my graph accordingly.,I was given no additional data to change my mind.,cant_say,Your version of Tetris is pretty clunky. ;) 
61,62f68f13fc70763173e8264f,TkNsPpge,5e0ff44218e8696f9f198d4a,female,56,white,undergrad,"['Years of education', 'Income']",5,0.52573058467278,0.3374770686085406,0.7139841007370193,-0.3942553146927133,-0.6187268283802297,-0.1046208152173595,0.0710852549561775,-0.3580925914683419,0.5002631013806971,0.1502697846931471,-0.0801152318952485,0.3806548012815427,My generation's experience has been that college degreed people earn more money.,"The data looked much more varied and scattered, to the point that there's no correlation. Changing job market and educational requirements probably affects. Makes sense.",I didn't get any additional data to change my assessment.,cant_say,Your version of Tetris is pretty clunky. ;) 
62,62f68f13fc70763173e8264f,TkNsPpge,5e0ff44218e8696f9f198d4a,female,56,white,undergrad,"['Avg. hours on social media', 'Depression severity']",5,0.0012007793164898,-0.1886927943293017,0.1910943529622815,-0.721597119749737,-0.8387927958442982,-0.5250249343616995,-0.1048138326998633,-0.4454973132120616,0.235869647812335,-0.0681059307766221,-0.3881163659620875,0.251904504408843,"I think social media and depression are associated in the same way as video games and violence, in that it's more likely the causality goes the other way and people more prone to depression may seek out social media in an attempt to feel better. But there have been studies suggesting too much social media can exacerbate depression, too. I went with a flat line.",There appears to be a negative correlation. I adjusted my chart accordingly.,I received no additional data to change my assessment.,cant_say,Your version of Tetris is pretty clunky. ;) 
63,62f690aafc70763173e8278c,zvWEzARG,61071b03411d72680dd6511d,female,21,white,undergrad,"['Avg. hours on social media', 'Depression severity']",5,0.6462407059331834,0.4652174784700362,0.8272639333963308,-0.636678942865785,-0.7927519879077576,-0.4172153646326566,-0.6524216239385778,-0.9456056848142728,-0.3592375630628828,-0.3973472313613477,-0.6911399943780643,-0.1035544683446309,Most people online talk about how being on social media too much can negatively impact mental health.,This is what I interpreted from the data given.,This is still what I interpreted from the data given before.,cant_say,No.
64,62f690aafc70763173e8278c,zvWEzARG,61071b03411d72680dd6511d,female,21,white,undergrad,"['Immigrant population', 'Crime rate']",5,0.1009254216183725,-0.1848945761699474,0.3867454194066928,-0.7888673118020872,-0.8665134305994039,-0.6821786926050729,-1.0,-1.0,-0.4384018940787924,-0.9520234175795166,-1.0,-0.473144596279452,I didn't think that immigrants would cause crimes but that maybe some people might do crimes against immigrants. ,This is what I interpreted from the data given.,This still is what I interpreted from the data given before.,liekly,No.
65,62f690aafc70763173e8278c,zvWEzARG,61071b03411d72680dd6511d,female,21,white,undergrad,"['Years of education', 'Income']",5,0.8431112509742513,0.515945220031353,1.0,-0.3023573449818568,-0.5194037505554941,-0.0470308389433763,-0.0007391680943503,-0.3338586144027568,0.3323802782140559,-0.0012961594475914,-0.3332552533529502,0.3306629344577674,People always say that you have to go to school to make more money in life.,This is what I interpreted from the data given.,This is still what I interpreted from the data given before.,cant_say,No.
66,62f69311fc70763173e82907,uV3Xp60n,56cc78e3ccc0e20006b82a7d,male,32,white,highschool,"['Avg. hours on social media', 'Depression severity']",5,-0.2433246641825051,-0.4361797744767435,-0.0504695538882666,0.7853775087744274,0.6610603756861704,0.8783153566491775,0.5164072206161126,0.0530243233418612,0.979790117890364,0.5148877230955242,0.2808351669527043,0.7489402792383442,I figured it would be more of a parabolic curve - increased social media use would increase depression up to the point that a person wants to cut themselves off from people and thus cuts off from social media.,I understood more clearly what the graph was supposed to look like,I kept it unchanged as Tetris had no affect on my answers.,unlikely,"No issues, questions, comments, or concerns, thanks!"
67,62f69311fc70763173e82907,uV3Xp60n,56cc78e3ccc0e20006b82a7d,male,32,white,highschool,"['Years of education', 'Income']",5,0.7793640597044462,0.7193196724258704,0.8394084469830221,-0.2559247471164295,-0.5301803376653123,0.0732388663175503,0.2972420165824778,-0.303310090108204,0.8977941232731597,0.2193699474227519,-0.2418427494789132,0.6805826443244172,I assumed more education would lead to more job opportunities in high paying fields,"I thought about the supporting data and what could have caused it to vary in that way, specifically thinking about high paid skill trades such as construction and electrical trades",I don't believe Tetris impacted my answers.,unlikely,"No issues, questions, comments, or concerns, thanks!"
68,62f69311fc70763173e82907,uV3Xp60n,56cc78e3ccc0e20006b82a7d,male,32,white,highschool,"['Immigrant population', 'Crime rate']",5,0.0079028835106602,-0.7549623646629318,0.7707681316842525,-0.7116901774983961,-0.8121694792396089,-0.5599059251363482,-1.0,-1.0,-0.5779964827659065,-1.0,-1.0,-0.7065764549323241,I assumed the two statistics would only be correlated but not actually related.,I took the supporting data at face value and understood the reasons it could and would be true.,I don't believe Tetris impacted my answers.,liekly,"No issues, questions, comments, or concerns, thanks!"
69,62f693e2fc70763173e8295a,GkRCuB45,5d61a3001c84fc001780f4ad,female,22,eastasian,highschool,"['Avg. hours on social media', 'Depression severity']",5,0.5251926225312604,0.4289539906218469,0.6214312544406735,-0.6928603394386225,-0.8286808327842691,-0.5026366478888109,-0.8330634643766057,-0.9543195797972984,-0.7118073489559129,-0.6937653638856305,-0.7757434613672367,-0.611787266404024,because social diseases run rampant with the youth when they care a lot about their appearance,it is based on the data set,it is based on the data set,very_likely,I thought it was strange I had to play tetris but oh well
70,62f693e2fc70763173e8295a,GkRCuB45,5d61a3001c84fc001780f4ad,female,22,eastasian,highschool,"['Immigrant population', 'Crime rate']",5,1.0,0.9901420105584782,1.0,-0.1710834142690257,-0.4587013450117749,0.1440073358171117,0.2185882679220441,-0.2271068631202676,0.6642833989643562,-0.0882799535478527,-0.1500600684994011,-0.0264998385963042,"chicago, san francisco, new york, houston, los angeles, all have high crime rates because of how many immigrants are there",it is based on the data set,it is based on the data set,very_likely,I thought it was strange I had to play tetris but oh well
71,62f693e2fc70763173e8295a,GkRCuB45,5d61a3001c84fc001780f4ad,female,22,eastasian,highschool,"['Years of education', 'Income']",5,0.5446329781452897,0.0704827497344231,1.0,-0.5038264582971214,-0.7045707528485853,-0.2368713918649087,-0.1718006553567297,-0.8069545262535873,0.4633532155401278,-0.1797312186713711,-0.3261564096862651,-0.0333060276564775,Doctors make a lot of money,it is based on the data set,it is based on the data set,very_likely,I thought it was strange I had to play tetris but oh well
72,62f698a8fc70763173e82a89,v2TrScDD,60c4e1091b936c7b812e5af4,male,43,white,undergrad,"['Immigrant population', 'Crime rate']",5,0.0950290898448131,-0.8099418203103734,1.0,-0.8303910812000695,-0.9013909600420318,-0.7200444882631287,-0.8384855287675048,-1.0,-0.3405151805092657,-0.6746154211034343,-1.0,-0.2307149772163137,I wasn't real sure so put the highest amount of variability. Thought there was probably where that is true and other areas that it is not true.,Tried to follow the scatter plot.,Tried to keep it the same.,unlikely,"Nothing to share, thank you."
73,62f698a8fc70763173e82a89,v2TrScDD,60c4e1091b936c7b812e5af4,male,43,white,undergrad,"['Years of education', 'Income']",5,0.8459296332443418,0.691859266488684,1.0,-0.0204611331989229,-0.3253762345456898,0.2702126879599726,0.9661653041631147,-0.3570634124665381,1.0,0.7289001439991738,-1.0,1.0,Seemed likely that higher income earners have higher levels of education.,Guess I failed to follow the scatter plot correctly.,"Again, I apparently didn't place the line in relation to the scatter plot.",cant_say,"Nothing to share, thank you."
74,62f698a8fc70763173e82a89,v2TrScDD,60c4e1091b936c7b812e5af4,male,43,white,undergrad,"['Avg. hours on social media', 'Depression severity']",5,0.5296157982088883,0.0592315964177765,1.0,-0.4002177492781998,-0.6402235210803242,-0.0721413949335989,-0.5503048545831868,-1.0,-0.1006097091663735,-0.6328252612529832,-1.0,-0.2130881964693105,Seemed like people who spend too much time on social media would have higher levels of depression.,Tried to follow the scatter plot.,Tried to keep it the same.,liekly,"Nothing to share, thank you."
75,62f69ac5fc70763173e82ace,AliGfrkM,601e13b872774f263d64acac,male,33,white,masters,"['Years of education', 'Income']",5,0.7527999179268041,0.4675099858670433,1.0,-0.2124781882203469,-0.4544663616135986,0.0581908555638364,0.0058156621909641,-0.227560075699075,0.2391914000810033,0.0438089660485536,-0.33491859349761,0.4225365255947171,"People who are more educated usually have higher paying jobs, like lawyer, doctor, etc.",It looked a little more scattered.,It looked a little more scattered.,cant_say,no
76,62f69ac5fc70763173e82ace,AliGfrkM,601e13b872774f263d64acac,male,33,white,masters,"['Avg. hours on social media', 'Depression severity']",5,0.7439638777635018,0.1592013920510597,1.0,-0.2491901738127853,-0.4836518413152483,0.0298722090533318,-0.939788091693874,-1.0,-0.3085678865863857,-0.2494716108612189,-0.7592623595800265,0.2603191378575888,High time online makes people depressed making comparisons with one another.,The data showed a negative trend.,I remembered the data showing a negative trend.,liekly,no
77,62f69ac5fc70763173e82ace,AliGfrkM,601e13b872774f263d64acac,male,33,white,masters,"['Immigrant population', 'Crime rate']",5,-0.4686655831247747,-1.0,0.1694219892713582,0.5548954291337602,0.3841585936162945,0.6995104661824384,1.0,0.2741119973892769,1.0,0.6867602313625545,0.3735204627251089,1.0,Immgirants work harder and are less likely to commit crimes.,Data showed a positive trend.,Data shows a positive trend.,very_likely,no
78,62faa128930ab57fc9fe191a,H5NbITHi,628e55a8f9ad59c287bc542d,female,57,white,masters,"['Avg. hours on social media', 'Depression severity']",5,0.4457483099399759,0.2558914125148124,0.6356052073651393,-0.6249873147913885,-0.7709026061409401,-0.4281082759285187,-0.7796491375084151,-1.0,-0.5327944077642979,-0.7849174525655624,-1.0,-0.5259851235772128,Reading articles and hearing about how teens are more isolated and kids are less active and teen girls are more depressed by spending time on social media. I then thought this makes sense for many demographics.,"No, I was paying attention and the scatterplot showed  the reverse for this.  I thought it didnt make sense, but I was pointing out what I saw.","again, I was pointing to what the scatterplot had showed.  I am certain I saw this in the scatterplot since I double check it and the scatter plot was the opposite of my belief.",very_likely,Nothing.  I explained in prior responses.
79,62faa128930ab57fc9fe191a,H5NbITHi,628e55a8f9ad59c287bc542d,female,57,white,masters,"['Years of education', 'Income']",5,0.3883570202049249,0.0876341877386106,0.6890798526712387,-0.5801267676199076,-0.7079172579419304,-0.4043148426167497,-0.8632156784321987,-1.0,-0.5491825677494382,-0.7635756181403053,-1.0,-0.5271512362806106,This is well known that people who have a college degree make more over the course of a lifetime. I was noting that.,"I was only showing what the scatterplot was displaying.  Again, I was taken aback at the scatterplot shown to me at the time as this was not at all what I had heard time and again.","Again, just displaying what was shown in the scatterplot per the question.",very_likely,Nothing.  I explained in prior responses.
80,62faa128930ab57fc9fe191a,H5NbITHi,628e55a8f9ad59c287bc542d,female,57,white,masters,"['Immigrant population', 'Crime rate']",5,-0.6428645852894808,-1.0,-0.2857291705789613,0.3729783408941676,0.1580705053215399,0.5631522931443077,0.52919983434406,-0.7978676541636891,1.0,0.3709288278104929,-0.3181786100686368,1.0,"Whereas some news organizations like to fear monger and give the impression that crime increases from immigrants (illegal or otherwise), the opposite is in fact true.","Once again, I was shown the opposite of what I had learned and here I was simply describing what was shown to me in the scatterplot.",Simply responding per question what the scatterplot I was shown was displaying.,very_likely,Nothing.  I explained in prior responses.
81,62fabb0c930ab57fc9fe19fb,vx2CYiXG,62f31911f6572d09a0e47369,male,21,white,undergrad,"['Avg. hours on social media', 'Depression severity']",5,0.8574477059244532,0.6890635756097794,1.0,0.0122810996136105,-0.265893395767653,0.3128200992023539,0.6833112249842013,0.4627089846281831,0.9039134653402192,0.3953001610226467,0.1506735758232384,0.6399267462220555,I have seen various sources stating social media has translated to more and more depression cases nation wide. With so many bullies and unrealistic expectations set on the internet I believed this was a accurate estimate. ,I wanted to include a few of the data point sets that was shown to me. It is clear that it has an affect but not in every case as I had thought.,This better reflected the data points.,unlikely,None! Thank you!
82,62fabb0c930ab57fc9fe19fb,vx2CYiXG,62f31911f6572d09a0e47369,male,21,white,undergrad,"['Years of education', 'Income']",5,-1.0,-1.0,-0.8340502378877028,0.0858205108057689,-0.2790335087675308,0.4694023863344861,1.0,0.7187557702069691,1.0,0.927412798570316,0.7277291331774074,1.0,I started out thinking that it may have been reflecting that lower years of education could be with self starters and business owners which could lead to some data points being off here and there. ,It was clear the data was driven towards the educated and high end jobs so I switched to the higher side of the spectrum. ,I wanted to better include the lower end education salaries. ,cant_say,None! Thank you!
83,62fabb0c930ab57fc9fe19fb,vx2CYiXG,62f31911f6572d09a0e47369,male,21,white,undergrad,"['Immigrant population', 'Crime rate']",5,0.949966129937554,0.7066619747947085,1.0,0.0045951334384576,-0.2855670557216501,0.2767263704165275,0.832658359829654,0.6457111011832986,1.0,0.7641756320770272,0.6123989654258,0.915952298728254,"Usually immigration leads to slight crime increases due to the class most immigrants fall under. However, it is clear legal immigration is different from illegal immigration and those folks are better screened and law abiding.",The data seemed to line up with my original thoughts. ,It remained almost the same here. ,not_likely_at_all,None! Thank you!
